,Gene Accession,Gene Name,Ontology Term,Preferred Name,Evidence,Network URL
6498,TRAESCS4A02G290800,TRAESCS4A02G290800,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G290800&keyword=%22TO:0000227%22
6499,TRAESCS4A02G326400,TRAESCS4A02G326400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G326400&keyword=%22TO:0000227%22
6500,TRAESCS4A02G365700,TRAESCS4A02G365700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G365700&keyword=%22TO:0000227%22
6501,TRAESCS4A02G404400,TRAESCS4A02G404400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G404400&keyword=%22TO:0000227%22
6502,TRAESCS4B02G087600,TRAESCS4B02G087600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G087600&keyword=%22TO:0000227%22
6503,TRAESCS4B02G198700,TRAESCS4B02G198700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G198700&keyword=%22TO:0000227%22
6504,TRAESCS4B02G292300,TRAESCS4B02G292300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G292300&keyword=%22TO:0000227%22
6505,TRAESCS4B02G299600,TRAESCS4B02G299600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G299600&keyword=%22TO:0000227%22
6506,TRAESCS4B02G304200,TRAESCS4B02G304200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G304200&keyword=%22TO:0000227%22
6507,TRAESCS4D02G009100,TRAESCS4D02G009100,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G009100&keyword=%22TO:0000227%22
6508,TRAESCS4D02G023900,TRAESCS4D02G023900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G023900&keyword=%22TO:0000227%22
6509,TRAESCS4D02G195100,TRAESCS4D02G195100,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G195100&keyword=%22TO:0000227%22
6510,TRAESCS4D02G197900,TRAESCS4D02G197900,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G197900&keyword=%22TO:0000227%22
6511,TRAESCS4D02G199600,TRAESCS4D02G199600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G199600&keyword=%22TO:0000227%22
6512,TRAESCS4D02G271100,TRAESCS4D02G271100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G271100&keyword=%22TO:0000227%22
6513,TRAESCS4D02G290900,TRAESCS4D02G290900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G290900&keyword=%22TO:0000227%22
6514,TRAESCS4D02G298600,TRAESCS4D02G298600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G298600&keyword=%22TO:0000227%22
6515,TRAESCS4D02G319100,TRAESCS4D02G319100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G319100&keyword=%22TO:0000227%22
6516,TRAESCS4D02G330000,TRAESCS4D02G330000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G330000&keyword=%22TO:0000227%22
6517,TRAESCS4D02G353900,TRAESCS4D02G353900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G353900&keyword=%22TO:0000227%22
6518,TRAESCS4D02G363600,TRAESCS4D02G363600,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G363600&keyword=%22TO:0000227%22
6519,TRAESCS5A02G232600,TRAESCS5A02G232600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G232600&keyword=%22TO:0000227%22
6520,TRAESCS5A02G500100,TRAESCS5A02G500100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G500100&keyword=%22TO:0000227%22
6521,TRAESCS5A02G506900,TRAESCS5A02G506900,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G506900&keyword=%22TO:0000227%22
6522,TRAESCS5A02G533200,TRAESCS5A02G533200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G533200&keyword=%22TO:0000227%22
6523,TRAESCS5A02G533200,TRAESCS5A02G533200,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G533200&keyword=%22TO:0000227%22
6524,TRAESCS5B02G008700,TRAESCS5B02G008700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G008700&keyword=%22TO:0000227%22
6525,TRAESCS5B02G227700,TRAESCS5B02G227700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G227700&keyword=%22TO:0000227%22
6526,TRAESCS5B02G231000,TRAESCS5B02G231000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G231000&keyword=%22TO:0000227%22
6527,TRAESCS5B02G304300,TRAESCS5B02G304300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G304300&keyword=%22TO:0000227%22
6528,TRAESCS5B02G372300,TRAESCS5B02G372300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G372300&keyword=%22TO:0000227%22
6529,TRAESCS5B02G442200,TRAESCS5B02G442200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G442200&keyword=%22TO:0000227%22
6530,TRAESCS5B02G480900,TRAESCS5B02G480900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G480900&keyword=%22TO:0000227%22
6531,TRAESCS5B02G483900,TRAESCS5B02G483900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G483900&keyword=%22TO:0000227%22
6532,TRAESCS5D02G076400,TRAESCS5D02G076400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G076400&keyword=%22TO:0000227%22
6533,TRAESCS5D02G213700,TRAESCS5D02G213700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G213700&keyword=%22TO:0000227%22
6534,TRAESCS5D02G249400,TRAESCS5D02G249400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G249400&keyword=%22TO:0000227%22
6535,TRAESCS5D02G373700,TRAESCS5D02G373700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G373700&keyword=%22TO:0000227%22
6536,TRAESCS5D02G481200,TRAESCS5D02G481200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G481200&keyword=%22TO:0000227%22
6537,TRAESCS5D02G541100,TRAESCS5D02G541100,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G541100&keyword=%22TO:0000227%22
6538,TRAESCS5D02G549200,TRAESCS5D02G549200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G549200&keyword=%22TO:0000227%22
6539,TRAESCS6A02G120600,TRAESCS6A02G120600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G120600&keyword=%22TO:0000227%22
6540,TRAESCS6A02G179700,TRAESCS6A02G179700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G179700&keyword=%22TO:0000227%22
6541,TRAESCS6A02G186200,TRAESCS6A02G186200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G186200&keyword=%22TO:0000227%22
6542,TRAESCS6A02G224000,TRAESCS6A02G224000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G224000&keyword=%22TO:0000227%22
6543,TRAESCS6A02G224400,TRAESCS6A02G224400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G224400&keyword=%22TO:0000227%22
6544,TRAESCS6A02G228900,TRAESCS6A02G228900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G228900&keyword=%22TO:0000227%22
6545,TRAESCS6A02G241700,TRAESCS6A02G241700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G241700&keyword=%22TO:0000227%22
6546,TRAESCS6A02G268500,TRAESCS6A02G268500,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G268500&keyword=%22TO:0000227%22
6547,TRAESCS6A02G301300,TRAESCS6A02G301300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G301300&keyword=%22TO:0000227%22
6548,TRAESCS6A02G316700,TRAESCS6A02G316700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G316700&keyword=%22TO:0000227%22
6549,TRAESCS6B02G046900,TRAESCS6B02G046900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G046900&keyword=%22TO:0000227%22
6550,TRAESCS6B02G052400,TRAESCS6B02G052400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G052400&keyword=%22TO:0000227%22
6551,TRAESCS6B02G149000,TRAESCS6B02G149000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G149000&keyword=%22TO:0000227%22
6552,TRAESCS6B02G215200,TRAESCS6B02G215200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G215200&keyword=%22TO:0000227%22
6553,TRAESCS6B02G257100,TRAESCS6B02G257100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G257100&keyword=%22TO:0000227%22
6554,TRAESCS6B02G257200,TRAESCS6B02G257200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G257200&keyword=%22TO:0000227%22
6555,TRAESCS6D02G106100,TRAESCS6D02G106100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G106100&keyword=%22TO:0000227%22
6556,TRAESCS6D02G191200,TRAESCS6D02G191200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G191200&keyword=%22TO:0000227%22
6557,TRAESCS6D02G211200,TRAESCS6D02G211200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G211200&keyword=%22TO:0000227%22
6558,TRAESCS6D02G211400,TRAESCS6D02G211400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G211400&keyword=%22TO:0000227%22
6559,TRAESCS6D02G246400,TRAESCS6D02G246400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G246400&keyword=%22TO:0000227%22
6560,TRAESCS6D02G370300,TRAESCS6D02G370300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G370300&keyword=%22TO:0000227%22
6561,TRAESCS7A02G060800,TRAESCS7A02G060800,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G060800&keyword=%22TO:0000227%22
6562,TRAESCS7A02G217600,TRAESCS7A02G217600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G217600&keyword=%22TO:0000227%22
6563,TRAESCS7A02G241100,TRAESCS7A02G241100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G241100&keyword=%22TO:0000227%22
6564,TRAESCS7A02G352100,TRAESCS7A02G352100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G352100&keyword=%22TO:0000227%22
6565,TRAESCS7A02G367000,TRAESCS7A02G367000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G367000&keyword=%22TO:0000227%22
6566,TRAESCS7A02G367100,TRAESCS7A02G367100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G367100&keyword=%22TO:0000227%22
6567,TRAESCS7B02G127300,TRAESCS7B02G127300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G127300&keyword=%22TO:0000227%22
6568,TRAESCS7B02G257400,TRAESCS7B02G257400,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G257400&keyword=%22TO:0000227%22
6569,TRAESCS7B02G265900,TRAESCS7B02G265900,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G265900&keyword=%22TO:0000227%22
6570,TRAESCS7B02G276000,TRAESCS7B02G276000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G276000&keyword=%22TO:0000227%22
6571,TRAESCS7B02G424100,TRAESCS7B02G424100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G424100&keyword=%22TO:0000227%22
6572,TRAESCS7D02G068100,TRAESCS7D02G068100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G068100&keyword=%22TO:0000227%22
6573,TRAESCS7D02G068200,TRAESCS7D02G068200,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G068200&keyword=%22TO:0000227%22
6574,TRAESCS7D02G068500,TRAESCS7D02G068500,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G068500&keyword=%22TO:0000227%22
6575,TRAESCS7D02G147500,TRAESCS7D02G147500,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G147500&keyword=%22TO:0000227%22
6576,TRAESCS7D02G163800,TRAESCS7D02G163800,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G163800&keyword=%22TO:0000227%22
6577,TRAESCS7D02G200000,TRAESCS7D02G200000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G200000&keyword=%22TO:0000227%22
6578,TRAESCS7D02G355600,TRAESCS7D02G355600,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G355600&keyword=%22TO:0000227%22
6579,TRAESCS7D02G355700,TRAESCS7D02G355700,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G355700&keyword=%22TO:0000227%22
6580,TRAESCS7D02G370800,TRAESCS7D02G370800,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G370800&keyword=%22TO:0000227%22
6581,TRAESCS7D02G494100,TRAESCS7D02G494100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G494100&keyword=%22TO:0000227%22
6582,TRAESCS7D02G494900,TRAESCS7D02G494900,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G494900&keyword=%22TO:0000227%22
6583,TRAESCSU02G008300,TRAESCSU02G008300,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G008300&keyword=%22TO:0000227%22
6584,TRAESCSU02G030400,TRAESCSU02G030400,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G030400&keyword=%22TO:0000227%22
6585,TRAESCSU02G044100,TRAESCSU02G044100,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G044100&keyword=%22TO:0000227%22
6586,TRAESCSU02G076000,TRAESCSU02G076000,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G076000&keyword=%22TO:0000227%22
6587,TRAESCS2B02G613800,TULP5,TO_0000227,root length,GWAS_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G613800&keyword=%22TO:0000227%22
6588,TRAESCS3D02G186500,UBA2A,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G186500&keyword=%22TO:0000227%22
6589,TRAESCS3A02G342500,UBC8,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G342500&keyword=%22TO:0000227%22
6590,TRAESCS5B02G436500,UGT73B5,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G436500&keyword=%22TO:0000227%22
6591,TRAESCS7B02G119500,UGT89A2,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G119500&keyword=%22TO:0000227%22
6592,TRAESCS5A02G463500,UGT91A1,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G463500&keyword=%22TO:0000227%22
6593,TRAESCS2D02G423700,VSR5,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G423700&keyword=%22TO:0000227%22
6594,TRAESCS2A02G425800,VSR5,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G425800&keyword=%22TO:0000227%22
6595,TRAESCS6D02G302900,WCRKC1,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G302900&keyword=%22TO:0000227%22
6596,TRAESCS1D02G145000,WDS,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G145000&keyword=%22TO:0000227%22
6597,TRAESCS7A02G095300,WHY1,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G095300&keyword=%22TO:0000227%22
6598,TRAESCS4A02G395700,WHY1,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G395700&keyword=%22TO:0000227%22
6599,TRAESCS7D02G091500,WHY3,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G091500&keyword=%22TO:0000227%22
6600,TRAESCS7D02G497300,WRKY18,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G497300&keyword=%22TO:0000227%22
6601,TRAESCS1D02G429900,WRKY28,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G429900&keyword=%22TO:0000227%22
6602,TRAESCS1B02G308200,WRKY33,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G308200&keyword=%22TO:0000227%22
6603,TRAESCS7A02G508700,WRKY40,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G508700&keyword=%22TO:0000227%22
6604,TRAESCS6B02G175100,WRKY40,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G175100&keyword=%22TO:0000227%22
6605,TRAESCS7A02G508700,WRKY40,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G508700&keyword=%22TO:0000227%22
6606,TRAESCS6B02G175100,WRKY40,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G175100&keyword=%22TO:0000227%22
6607,TRAESCS2A02G011000,WRKY45,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G011000&keyword=%22TO:0000227%22
6608,TRAESCS5A02G185600,WRKY46,TO_0000227,root length,TM_0-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G185600&keyword=%22TO:0000227%22
6609,TRAESCS5A02G185600,WRKY46,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G185600&keyword=%22TO:0000227%22
6610,TRAESCS5A02G185600,WRKY46,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G185600&keyword=%22TO:0000227%22
6611,TRAESCS6D02G136200,WRKY60,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G136200&keyword=%22TO:0000227%22
6612,TRAESCS7A02G509000,WRKY60,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G509000&keyword=%22TO:0000227%22
6613,TRAESCS6A02G146900,WRKY60,TO_0000227,root length,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G146900&keyword=%22TO:0000227%22
6614,TRAESCS7B02G418500,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G418500&keyword=%22TO:0000227%22
6615,TRAESCS7B02G419400,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G419400&keyword=%22TO:0000227%22
6616,TRAESCS6D02G136200,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G136200&keyword=%22TO:0000227%22
6617,TRAESCS7D02G497700,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G497700&keyword=%22TO:0000227%22
6618,TRAESCS7A02G509000,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G509000&keyword=%22TO:0000227%22
6619,TRAESCS7B02G418600,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G418600&keyword=%22TO:0000227%22
6620,TRAESCS6A02G146900,WRKY60,TO_0000227,root length,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G146900&keyword=%22TO:0000227%22
6621,TRAESCS3D02G236200,mMDH2,TO_0000227,root length,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G236200&keyword=%22TO:0000227%22
6622,TRAESCS3B02G064900,ARF14,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G064900&keyword=%22TO:0000230%22
6623,TRAESCS3D02G052300,ARF14,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G052300&keyword=%22TO:0000230%22
6624,TRAESCS3D02G141500,ATHB-15,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G141500&keyword=%22TO:0000230%22
6625,TRAESCS1A02G262500,CSP2,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G262500&keyword=%22TO:0000230%22
6626,TRAESCS5B02G141400,TRAESCS5B02G141400,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G141400&keyword=%22TO:0000230%22
6627,TRAESCS6D02G370300,TRAESCS6D02G370300,TO_0000230,crown rootless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G370300&keyword=%22TO:0000230%22
6628,TRAESCS3A02G104400,TRAESCS3A02G104400,TO_0000231,endospermless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G104400&keyword=%22TO:0000231%22
6629,TRAESCS3A02G248700,WRKY50,TO_0000231,endospermless,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G248700&keyword=%22TO:0000231%22
6630,TRAESCS1D02G272600,ABR1,TO_0000241,leaf number,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G272600&keyword=%22TO:0000241%22
